location,lat,lng
"St. Johns, Illinois, IL, United States, US",38.0333,-89.24
"Candlewick Lake, Illinois, IL, United States, US",42.3524,-88.8693
"Coal Valley, Illinois, IL, United States, US",41.4416,-90.4464
"Iuka, Illinois, IL, United States, US",38.6183,-88.7876
"Princeton, Illinois, IL, United States, US",41.3809,-89.4648
"Bethany, Illinois, IL, United States, US",39.6441,-88.7412
"Long Lake, Illinois, IL, United States, US",42.3765,-88.1265
"Wheaton, Illinois, IL, United States, US",41.8561,-88.1083
"Burnt Prairie, Illinois, IL, United States, US",38.2508,-88.2586
"Bartonville, Illinois, IL, United States, US",40.6397,-89.6608
"Willow Hill, Illinois, IL, United States, US",38.9958,-88.0218
"Thornton, Illinois, IL, United States, US",41.5711,-87.6187
"Belvidere, Illinois, IL, United States, US",42.2544,-88.8649
"Hammond, Illinois, IL, United States, US",39.7994,-88.5921
"Victoria, Illinois, IL, United States, US",41.0334,-90.0952
"Piper City, Illinois, IL, United States, US",40.7562,-88.189
"Bradford, Illinois, IL, United States, US",41.1773,-89.6582
"Lincolnwood, Illinois, IL, United States, US",42.0054,-87.7329
"Glendale Heights, Illinois, IL, United States, US",41.9196,-88.0785
"Dover, Illinois, IL, United States, US",41.434,-89.3959
"Buffalo Grove, Illinois, IL, United States, US",42.1674,-87.9616
"Bonnie, Illinois, IL, United States, US",38.203,-88.9068
"Granite City, Illinois, IL, United States, US",38.7295,-90.1263
"Rushville, Illinois, IL, United States, US",40.1199,-90.5666
"Dupo, Illinois, IL, United States, US",38.5144,-90.2167
"Spillertown, Illinois, IL, United States, US",37.7641,-88.9198
"Elburn, Illinois, IL, United States, US",41.8838,-88.4615
"Red Bud, Illinois, IL, United States, US",38.2096,-89.9998
"Bellflower, Illinois, IL, United States, US",40.3403,-88.5265
"Bush, Illinois, IL, United States, US",37.8427,-89.1295
"Greenwood, Illinois, IL, United States, US",42.3915,-88.3894
"Macon, Illinois, IL, United States, US",39.7117,-88.9965
"Deerfield, Illinois, IL, United States, US",42.1654,-87.8516
"Champaign, Illinois, IL, United States, US",40.1144,-88.2735
"Watson, Illinois, IL, United States, US",39.0262,-88.5683
"Christopher, Illinois, IL, United States, US",37.9706,-89.053
"Cantrall, Illinois, IL, United States, US",39.9353,-89.679
"Tamms, Illinois, IL, United States, US",37.2416,-89.2714
"Aviston, Illinois, IL, United States, US",38.6163,-89.6088
"Long Grove, Illinois, IL, United States, US",42.1968,-88.0057
"Lindenhurst, Illinois, IL, United States, US",42.4175,-88.0257
"Franklin Park, Illinois, IL, United States, US",41.936,-87.8794
"Clay City, Illinois, IL, United States, US",38.6858,-88.3486
"North Chicago, Illinois, IL, United States, US",42.3172,-87.8596
"Rockdale, Illinois, IL, United States, US",41.5058,-88.1183
"Heyworth, Illinois, IL, United States, US",40.3138,-88.9928
"Winfield, Illinois, IL, United States, US",41.8776,-88.1506
"Glasgow, Illinois, IL, United States, US",39.5487,-90.48
"Lakemoor, Illinois, IL, United States, US",42.3396,-88.2028
"Vernon, Illinois, IL, United States, US",38.8014,-89.0896
"Harvard, Illinois, IL, United States, US",42.4297,-88.6212
"New Burnside, Illinois, IL, United States, US",37.5786,-88.7726
"Bunker Hill, Illinois, IL, United States, US",39.0416,-89.9512
"Third Lake, Illinois, IL, United States, US",42.3708,-88.0122
"Caledonia, Illinois, IL, United States, US",42.3686,-88.8939
"Flat Rock, Illinois, IL, United States, US",38.9037,-87.6734
"Waterman, Illinois, IL, United States, US",41.7683,-88.7659
"Niantic, Illinois, IL, United States, US",39.8541,-89.1652
"West Dundee, Illinois, IL, United States, US",42.0984,-88.3072
"Compton, Illinois, IL, United States, US",41.6942,-89.0863
"Hillsdale, Illinois, IL, United States, US",41.6108,-90.1751
"Macedonia, Illinois, IL, United States, US",38.0525,-88.7054
"Cornell, Illinois, IL, United States, US",40.992,-88.7297
"Elk Grove Village, Illinois, IL, United States, US",42.0061,-87.9929
"Fillmore, Illinois, IL, United States, US",39.1154,-89.2785
"Buckner, Illinois, IL, United States, US",37.9807,-89.0151
"Sullivan, Illinois, IL, United States, US",39.5954,-88.6085
"Royal, Illinois, IL, United States, US",40.1932,-87.9721
"Yorkville, Illinois, IL, United States, US",41.6561,-88.4508
"Woodlawn, Illinois, IL, United States, US",38.3282,-89.0345
"Woodstock, Illinois, IL, United States, US",42.3103,-88.4357
"Owaneco, Illinois, IL, United States, US",39.4815,-89.1949
"Naperville, Illinois, IL, United States, US",41.7483,-88.1657
"Johnsonville, Illinois, IL, United States, US",38.5208,-88.5382
"Union, Illinois, IL, United States, US",42.2315,-88.5447
"Rockbridge, Illinois, IL, United States, US",39.2693,-90.2066
"Coal City, Illinois, IL, United States, US",41.2763,-88.2805
"Ivesdale, Illinois, IL, United States, US",39.9458,-88.4558
"Junction City, Illinois, IL, United States, US",38.5773,-89.1259
"Hanna City, Illinois, IL, United States, US",40.6936,-89.8064
"Du Bois, Illinois, IL, United States, US",38.2214,-89.2127
"Ludlow, Illinois, IL, United States, US",40.3866,-88.1259
"Oak Brook, Illinois, IL, United States, US",41.8372,-87.9512
"Irving, Illinois, IL, United States, US",39.2054,-89.4056
"St. Rose, Illinois, IL, United States, US",38.6826,-89.5536
"North Riverside, Illinois, IL, United States, US",41.8461,-87.8263
"Camp Point, Illinois, IL, United States, US",40.0384,-91.0666
"Sheridan, Illinois, IL, United States, US",41.5285,-88.679
"Maryville, Illinois, IL, United States, US",38.7261,-89.9645
"Benld, Illinois, IL, United States, US",39.093,-89.8023
"Westervelt, Illinois, IL, United States, US",39.479,-88.8614
"Mundelein, Illinois, IL, United States, US",42.2692,-88.0101
"Medora, Illinois, IL, United States, US",39.1765,-90.1414
"Anchor, Illinois, IL, United States, US",40.5683,-88.5383
"Savanna, Illinois, IL, United States, US",42.0904,-90.1396
"Papineau, Illinois, IL, United States, US",40.9673,-87.7161
"Oswego, Illinois, IL, United States, US",41.6834,-88.3372
"Shabbona, Illinois, IL, United States, US",41.7655,-88.8848
"Mount Clare, Illinois, IL, United States, US",39.1002,-89.8254
"Pierron, Illinois, IL, United States, US",38.7772,-89.5645
"Elliott, Illinois, IL, United States, US",40.4661,-88.2769
"Warsaw, Illinois, IL, United States, US",40.3509,-91.4277
"Mount Carroll, Illinois, IL, United States, US",42.0947,-89.9769
"Melrose Park, Illinois, IL, United States, US",41.9029,-87.8642
"Palos Heights, Illinois, IL, United States, US",41.6637,-87.7959
"Pontiac, Illinois, IL, United States, US",40.8881,-88.6414
"Tinley Park, Illinois, IL, United States, US",41.567,-87.805
"Greenview, Illinois, IL, United States, US",40.085,-89.7407
"Vermont, Illinois, IL, United States, US",40.2957,-90.429
"Edinburg, Illinois, IL, United States, US",39.6579,-89.3904
"Cahokia, Illinois, IL, United States, US",38.5649,-90.1792
"El Paso, Illinois, IL, United States, US",40.7406,-89.0181
"Rome, Illinois, IL, United States, US",40.8753,-89.5128
"Merrionette Park, Illinois, IL, United States, US",41.6812,-87.7012
"Riverdale, Illinois, IL, United States, US",41.644,-87.6366
"Lake Barrington, Illinois, IL, United States, US",42.2121,-88.1684
"McLean, Illinois, IL, United States, US",40.3157,-89.1704
"Golden, Illinois, IL, United States, US",40.1104,-91.0193
"Marquette Heights, Illinois, IL, United States, US",40.6183,-89.6049
"Newton, Illinois, IL, United States, US",38.9872,-88.1644
"Kampsville, Illinois, IL, United States, US",39.2971,-90.6127
"Kell, Illinois, IL, United States, US",38.4913,-88.9033
"Cherry, Illinois, IL, United States, US",41.4283,-89.2137
"Evanston, Illinois, IL, United States, US",42.0463,-87.6942
"Altamont, Illinois, IL, United States, US",39.057,-88.7474
"Cortland, Illinois, IL, United States, US",41.9255,-88.6795
"Oakdale, Illinois, IL, United States, US",38.2649,-89.5035
"Posen, Illinois, IL, United States, US",41.6291,-87.6858
"Mounds, Illinois, IL, United States, US",37.1145,-89.2024
"Creve Coeur, Illinois, IL, United States, US",40.6422,-89.5986
"Beecher, Illinois, IL, United States, US",41.3504,-87.6171
"McCullom Lake, Illinois, IL, United States, US",42.3687,-88.2967
"South Wilmington, Illinois, IL, United States, US",41.1744,-88.2813
"Iroquois, Illinois, IL, United States, US",40.8286,-87.5844
"Peotone, Illinois, IL, United States, US",41.3312,-87.7937
"Blue Mound, Illinois, IL, United States, US",39.7005,-89.1185
"Addieville, Illinois, IL, United States, US",38.3913,-89.4865
"Chenoa, Illinois, IL, United States, US",40.739,-88.7256
"Indianola, Illinois, IL, United States, US",39.927,-87.7403
"New Haven, Illinois, IL, United States, US",37.9025,-88.1279
"Verona, Illinois, IL, United States, US",41.2157,-88.5049
"Marseilles, Illinois, IL, United States, US",41.3099,-88.685
"Columbus, Illinois, IL, United States, US",39.9882,-91.1456
"Herrin, Illinois, IL, United States, US",37.7984,-89.0304
"Wood River, Illinois, IL, United States, US",38.8632,-90.0774
"Lynnville, Illinois, IL, United States, US",39.6854,-90.3458
"Rentchler, Illinois, IL, United States, US",38.4918,-89.8693
"Paw Paw, Illinois, IL, United States, US",41.6876,-88.981
"Burbank, Illinois, IL, United States, US",41.7444,-87.7686
"St. Jacob, Illinois, IL, United States, US",38.7198,-89.7677
"Marshall, Illinois, IL, United States, US",39.3988,-87.6901
"Bath, Illinois, IL, United States, US",40.1906,-90.1425
"South Roxana, Illinois, IL, United States, US",38.812,-90.0611
"Vergennes, Illinois, IL, United States, US",37.9013,-89.3398
"Broadwell, Illinois, IL, United States, US",40.0669,-89.4429
"Virgil, Illinois, IL, United States, US",41.9555,-88.5292
"Monroe Center, Illinois, IL, United States, US",42.1005,-88.9944
"Crestwood, Illinois, IL, United States, US",41.6454,-87.7397
"Bloomington, Illinois, IL, United States, US",40.4757,-88.9703
"Smithboro, Illinois, IL, United States, US",38.8945,-89.3399
"Farina, Illinois, IL, United States, US",38.8301,-88.7797
"Lakewood Shores, Illinois, IL, United States, US",41.2713,-88.1361
"Buckingham, Illinois, IL, United States, US",41.047,-88.175
"Weldon, Illinois, IL, United States, US",40.1217,-88.7497
"Maywood, Illinois, IL, United States, US",41.8798,-87.8442
"Chemung, Illinois, IL, United States, US",42.4162,-88.6642
"Shipman, Illinois, IL, United States, US",39.1203,-90.0452
"Tampico, Illinois, IL, United States, US",41.6306,-89.7852
"Troy Grove, Illinois, IL, United States, US",41.4657,-89.0815
"Waynesville, Illinois, IL, United States, US",40.2413,-89.1245
"Plymouth, Illinois, IL, United States, US",40.2921,-90.9163
"Sparland, Illinois, IL, United States, US",41.0294,-89.441
"Bull Valley, Illinois, IL, United States, US",42.3223,-88.3634
"Rosiclare, Illinois, IL, United States, US",37.4239,-88.3501
"Sidell, Illinois, IL, United States, US",39.9097,-87.8236
"Highland Park, Illinois, IL, United States, US",42.1823,-87.8105
"Seneca, Illinois, IL, United States, US",41.321,-88.588
"Roseville, Illinois, IL, United States, US",40.7308,-90.6639
"Hillview, Illinois, IL, United States, US",39.4496,-90.5387
"Trout Valley, Illinois, IL, United States, US",42.1978,-88.2537
"Altona, Illinois, IL, United States, US",41.115,-90.1648
"Clarendon Hills, Illinois, IL, United States, US",41.798,-87.9569
"Hopkins Park, Illinois, IL, United States, US",41.0689,-87.6064
"Calumet City, Illinois, IL, United States, US",41.6134,-87.5505
"San Jose, Illinois, IL, United States, US",40.3051,-89.6048
"Cambria, Illinois, IL, United States, US",37.78,-89.1189
"Biggsville, Illinois, IL, United States, US",40.8539,-90.8621
"Ogden, Illinois, IL, United States, US",40.115,-87.9563
"Oakwood Hills, Illinois, IL, United States, US",42.2478,-88.2393
"Ottawa, Illinois, IL, United States, US",41.3532,-88.8307
"Deer Creek, Illinois, IL, United States, US",40.6291,-89.3315
"Time, Illinois, IL, United States, US",39.5612,-90.7234
"Carlock, Illinois, IL, United States, US",40.5835,-89.1287
"Schiller Park, Illinois, IL, United States, US",41.9586,-87.8693
"Murrayville, Illinois, IL, United States, US",39.582,-90.2517
"Oglesby, Illinois, IL, United States, US",41.296,-89.0693
"Sailor Springs, Illinois, IL, United States, US",38.7645,-88.3602
"Channel Lake, Illinois, IL, United States, US",42.4831,-88.1491
"Vermilion, Illinois, IL, United States, US",39.58,-87.5877
"Marion, Illinois, IL, United States, US",37.7171,-88.9275
"Roanoke, Illinois, IL, United States, US",40.7969,-89.2023
"Venice, Illinois, IL, United States, US",38.6719,-90.1689
"Marissa, Illinois, IL, United States, US",38.2501,-89.7746
"Fults, Illinois, IL, United States, US",38.1644,-90.2129
"Eagarville, Illinois, IL, United States, US",39.1121,-89.7832
"Burlington, Illinois, IL, United States, US",42.0415,-88.5511
"Mendon, Illinois, IL, United States, US",40.0892,-91.2858
"London Mills, Illinois, IL, United States, US",40.7106,-90.2661
"Hume, Illinois, IL, United States, US",39.7985,-87.8693
"Cisne, Illinois, IL, United States, US",38.5141,-88.4371
"Bluffs, Illinois, IL, United States, US",39.7494,-90.5352
"Saybrook, Illinois, IL, United States, US",40.4286,-88.526
"Lake Forest, Illinois, IL, United States, US",42.238,-87.8596
"River Grove, Illinois, IL, United States, US",41.9243,-87.8379
"Pesotum, Illinois, IL, United States, US",39.9129,-88.2744
"Dixmoor, Illinois, IL, United States, US",41.633,-87.6672
"Payson, Illinois, IL, United States, US",39.8169,-91.2443
"Dix, Illinois, IL, United States, US",38.4431,-88.9423
"Warrensburg, Illinois, IL, United States, US",39.932,-89.0628
"Galva, Illinois, IL, United States, US",41.1689,-90.0375
"Yale, Illinois, IL, United States, US",39.1203,-88.0246
"Alsey, Illinois, IL, United States, US",39.5593,-90.4329
"Beason, Illinois, IL, United States, US",40.1423,-89.1951
"Villa Grove, Illinois, IL, United States, US",39.8644,-88.16
"Lacon, Illinois, IL, United States, US",41.0228,-89.4061
"Prospect Heights, Illinois, IL, United States, US",42.1039,-87.9267
"Allenville, Illinois, IL, United States, US",39.5585,-88.5383
"Tremont, Illinois, IL, United States, US",40.5248,-89.4906
"Easton, Illinois, IL, United States, US",40.232,-89.8412
"Benson, Illinois, IL, United States, US",40.8505,-89.1211
"Rosemont, Illinois, IL, United States, US",41.989,-87.8717
"Edwardsville, Illinois, IL, United States, US",38.7922,-89.9881
"Franklin, Illinois, IL, United States, US",39.6205,-90.0477
"Paxton, Illinois, IL, United States, US",40.4563,-88.1021
"Chesterfield, Illinois, IL, United States, US",39.2566,-90.0668
"Williamsfield, Illinois, IL, United States, US",40.9264,-90.0182
"Sorento, Illinois, IL, United States, US",39.0008,-89.5748
"Fairmount, Illinois, IL, United States, US",40.0456,-87.8293
"Stockton, Illinois, IL, United States, US",42.3526,-90.0019
"Elmwood Park, Illinois, IL, United States, US",41.9225,-87.8163
"Mascoutah, Illinois, IL, United States, US",38.5191,-89.8045
"Northlake, Illinois, IL, United States, US",41.9143,-87.9054
"Chapin, Illinois, IL, United States, US",39.767,-90.4027
"Athens, Illinois, IL, United States, US",39.9619,-89.7216
"Decatur, Illinois, IL, United States, US",39.8556,-88.9337
"Breese, Illinois, IL, United States, US",38.6138,-89.5231
"Goodfield, Illinois, IL, United States, US",40.6251,-89.2694
"Peru, Illinois, IL, United States, US",41.349,-89.1368
"Milford, Illinois, IL, United States, US",40.6274,-87.6962
"Lake in the Hills, Illinois, IL, United States, US",42.1913,-88.3478
"Oregon, Illinois, IL, United States, US",42.0132,-89.3356
"Casey, Illinois, IL, United States, US",39.3027,-87.9896
"Farmer City, Illinois, IL, United States, US",40.248,-88.6423
"Mansfield, Illinois, IL, United States, US",40.2122,-88.5081
"Reddick, Illinois, IL, United States, US",41.0985,-88.2486
"McCook, Illinois, IL, United States, US",41.7959,-87.841
"Andalusia, Illinois, IL, United States, US",41.4373,-90.7164
"Markham, Illinois, IL, United States, US",41.6,-87.6905
"Roscoe, Illinois, IL, United States, US",42.4252,-89.0085
"Radom, Illinois, IL, United States, US",38.2798,-89.1921
"Gladstone, Illinois, IL, United States, US",40.864,-90.9567
"Fulton, Illinois, IL, United States, US",41.8647,-90.1576
"Lanark, Illinois, IL, United States, US",42.1019,-89.8328
"Longview, Illinois, IL, United States, US",39.8859,-88.0662
"East Dubuque, Illinois, IL, United States, US",42.489,-90.6279
"Savoy, Illinois, IL, United States, US",40.0602,-88.2553
"Sidney, Illinois, IL, United States, US",40.025,-88.0721
"Coyne Center, Illinois, IL, United States, US",41.4002,-90.5632
"Chillicothe, Illinois, IL, United States, US",40.9152,-89.5018
"Springfield, Illinois, IL, United States, US",39.771,-89.6537
"Sammons Point, Illinois, IL, United States, US",41.0309,-87.8585
"Marengo, Illinois, IL, United States, US",42.2312,-88.6153
"Penfield, Illinois, IL, United States, US",40.3048,-87.9442
"Zeigler, Illinois, IL, United States, US",37.9067,-89.0521
"Knollwood, Illinois, IL, United States, US",42.2846,-87.8793
"Tamaroa, Illinois, IL, United States, US",38.1364,-89.2293
"Harmon, Illinois, IL, United States, US",41.7193,-89.5562
"East Gillespie, Illinois, IL, United States, US",39.1378,-89.8127
"Carrier Mills, Illinois, IL, United States, US",37.6886,-88.6294
"Irwin, Illinois, IL, United States, US",41.0529,-87.9841
"Sesser, Illinois, IL, United States, US",38.0905,-89.0509
"Sumner, Illinois, IL, United States, US",38.7197,-87.8726
"Fox River Grove, Illinois, IL, United States, US",42.1955,-88.2146
